"","electrode","chanNo","theta","radius","radianTheta","x","y","amplitude","Times"
"93","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0966,386.72
"94","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3299,133.79
"95","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0993999999999997,390.63
"96","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.5521,467.77
"97","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-1.0815,522.46
"98","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1367,557.62
"99","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0784,71.289
"100","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1235,-181.64
"101","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.2031,37.109
"102","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0574999999999999,404.3
"103","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.3827,588.87
"104","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0780000000000001,198.24
"105","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0304,-45.898
"106","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.44,468.75
"107","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.321,127.93
"108","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0939000000000001,-89.844
"109","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0564,12.695
"110","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1613,152.34
"111","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.2283,333.98
"112","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1352,-122.07
"113","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0846,-23.438
"114","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1039,527.34
"115","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0156000000000001,561.52
"116","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1843,190.43
"117","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.04,103.52
"118","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.2706,513.67
"119","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1227,512.7
"120","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1331,347.66
"121","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0555999999999996,406.25
"122","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.2557,117.19
"123","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0155999999999998,178.71
"124","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.4012,-98.633
"125","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.00240000000000018,572.27
"126","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0795999999999999,389.65
"127","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.132,27.344
"128","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1708,230.47
"129","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1919,26.367
"130","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.2424,43.945
"131","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.4781,316.41
"132","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1276,110.35
"133","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.2087,60.547
"134","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0462,-80.078
"135","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.4644,21.484
"136","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.044,348.63
"137","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.0971,77.148
"138","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.1712,429.69
"139","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.1327,193.36
"140","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.0376999999999998,312.5
"141","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,-0.4078,558.59
"142","F2",4,-23.493,0.27903,-0.410030201171028,0.111231689343979,0.255900863979949,0.2422,471.68
"143","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0127000000000002,483.4
"144","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.8289,147.46
"145","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.4936,92.773
"146","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.4817,398.44
"147","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2361,-136.72
"148","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0125000000000002,-174.8
"149","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.2355,169.92
"150","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.5304,-66.406
"151","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.3395,108.4
"152","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0351000000000004,421.88
"153","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.6912,-107.42
"154","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0596000000000001,560.55
"155","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.2172,-116.21
"156","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0607,225.59
"157","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0145999999999999,436.52
"158","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.223,293.95
"159","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2091,-182.62
"160","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2997,41.992
"161","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0666,318.36
"162","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0611999999999999,526.37
"163","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.4458,422.85
"164","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0383999999999998,-127.93
"165","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.561,-188.48
"166","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.3419,-198.24
"167","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0409999999999999,460.94
"168","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.8627,121.09
"169","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.114,31.25
"170","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0672000000000001,-12.695
"171","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.193,521.48
"172","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0752999999999999,473.63
"173","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.1858,-149.41
"174","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.1912,331.05
"175","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.7015,131.84
"176","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.1533,381.84
"177","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.3298,-106.45
"178","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.1466,224.61
"179","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.002,-129.88
"180","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.1046,-97.656
"181","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.1333,56.641
"182","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2165,-82.031
"183","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.1683,80.078
"184","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0162,281.25
"185","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0185999999999999,53.711
"186","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0223,95.703
"187","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.3841,-142.58
"188","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.4492,301.76
"189","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0800999999999998,-179.69
"190","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.379,-40.039
"191","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.4251,297.85
"192","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.2896,-96.68
"193","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.5643,552.73
"194","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.1359,489.26
"195","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2348,-190.43
"196","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.7428,155.27
"197","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.4905,355.47
"198","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.3152,16.602
"199","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.4693,252.93
"200","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.5339,537.11
"201","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.1208,465.82
"202","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.2294,245.12
"203","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0165000000000002,150.39
"204","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.4189,-195.31
"205","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.0755999999999999,-38.086
"206","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.7403,163.09
"207","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.3086,-71.289
"208","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,0.297,148.44
"209","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.3782,452.15
"210","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.4453,459.96
"211","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.0671000000000002,207.03
"212","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.2286,-39.063
"213","F3",5,-39.947,0.34459,-0.697206676294175,-0.221253907813213,0.264176032935205,-0.2098,-44.922
"214","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.071,-9.7656
"215","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.2536,502.93
"216","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0104,126.95
"217","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.2738,496.09
"218","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.1592,86.914
"219","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1109,387.7
"220","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0697999999999999,-42.969
"221","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.282,498.05
"222","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0432999999999999,186.52
"223","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1977,82.031
"224","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,1.8536,229.49
"225","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,1.0949,567.38
"226","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.1164,62.5
"227","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1959,399.41
"228","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.0253999999999999,525.39
"229","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1697,231.45
"230","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.3177,485.35
"231","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1222,-0.97656
"232","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0599000000000001,120.12
"233","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.3068,67.383
"234","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.3019,401.37
"235","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.3467,386.72
"236","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.3847,133.79
"237","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1467,390.63
"238","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.0226000000000002,467.77
"239","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-1.1099,522.46
"240","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1882,557.62
"241","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.00419999999999998,71.289
"242","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.3166,-181.64
"243","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.00320000000000009,37.109
"244","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0297000000000001,404.3
"245","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.2292,588.87
"246","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.2602,198.24
"247","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.0186999999999999,-45.898
"248","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.4576,468.75
"249","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.1537,127.93
"250","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.2787,-89.844
"251","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.1413,12.695
"252","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.2892,152.34
"253","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.1659,333.98
"254","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,0.0793000000000001,-122.07
"255","F4",5,-39.947,0.34459,-0.697206676294175,0.221253907813213,0.264176032935205,-0.0596000000000001,-23.438
