"","electrode","chanNo","theta","radius","radianTheta","x","y","amplitude","Times"
"2037","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.4002,297.85
"2038","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,3.2356,-96.68
"2039","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.3085,552.73
"2040","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.5819,489.26
"2041","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.3343,-190.43
"2042","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.224,155.27
"2043","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.8245,355.47
"2044","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.7589,16.602
"2045","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.3592,252.93
"2046","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.0512,537.11
"2047","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,3.0599,465.82
"2048","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9753,245.12
"2049","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1804,150.39
"2050","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9921,-195.31
"2051","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1818,-38.086
"2052","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1061,163.09
"2053","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.5276,-71.289
"2054","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.7385,148.44
"2055","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.1247,452.15
"2056","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.4065,459.96
"2057","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.9481,207.03
"2058","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,1.7018,-39.063
"2059","P3",21,-140.05,0.34459,-2.444334,-0.2212677,-0.2641644,2.2798,-44.922
"2060","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.1852,-9.7656
"2061","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.9103,502.93
"2062","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.0568,126.95
"2063","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.3382,496.09
"2064","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.2713,86.914
"2065","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.9449,387.7
"2066","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.7585,-42.969
"2067","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.1008,498.05
"2068","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.2608,186.52
"2069","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.6455,82.031
"2070","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.5736,229.49
"2071","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,3.8609,567.38
"2072","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.2666,62.5
"2073","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.3477,399.41
"2074","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.2232,525.39
"2075","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.6582,231.45
"2076","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.5521,485.35
"2077","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.4487,-0.97656
"2078","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.617,120.12
"2079","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.9008,67.383
"2080","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.0651,401.37
"2081","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,3.5168,386.72
"2082","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.5198,133.79
"2083","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.3047,390.63
"2084","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.3835,467.77
"2085","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.7995,522.46
"2086","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.8177,557.62
"2087","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.0674,71.289
"2088","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.8782,-181.64
"2089","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.6851,37.109
"2090","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.0374,404.3
"2091","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.2674,588.87
"2092","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.7986,198.24
"2093","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.5035,-45.898
"2094","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.8672,468.75
"2095","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,1.9223,127.93
"2096","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.5162,-89.844
"2097","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.6984,12.695
"2098","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.8149,152.34
"2099","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.8951,333.98
"2100","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.3043,-122.07
"2101","P4",21,-140.05,0.34459,-2.444334,0.2212677,-0.2641644,2.8436,-23.438
